Customer Type,Age,Type of Travel,Class,Flight Distance,Seat comfort,Departure/Arrival time convenient,Food and drink,Gate location,Inflight wifi service,Inflight entertainment,Online support,Ease of Online booking,On-board service,Leg room service,Baggage handling,Checkin service,Cleanliness,Online boarding,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction
Loyal Customer,50,Business travel,Business,3250,5,5,5,5,2,5,4,5,5,5,5,4,5,4,2,0.0,1
Loyal Customer,11,Personal Travel,Business,1750,3,3,3,2,4,3,4,4,1,1,4,1,2,4,95,,0
Loyal Customer,80,Business travel,Business,3283,1,5,1,1,1,1,5,4,4,4,4,2,4,5,50,37.0,1
Loyal Customer,43,Business travel,Business,2267,3,4,4,4,4,4,4,3,3,3,3,4,3,4,0,0.0,0
Loyal Customer,54,Business travel,Business,2814,0,0,0,4,5,1,3,1,1,1,1,2,1,4,0,0.0,1
Loyal Customer,56,Personal Travel,Eco,1494,5,5,4,5,5,5,5,4,4,4,4,5,4,4,0,0.0,1
Loyal Customer,59,Personal Travel,Eco,3197,3,2,3,3,2,3,2,2,3,2,3,4,3,2,0,0.0,0
disloyal Customer,26,Business travel,Eco,2215,3,3,3,2,5,3,5,5,3,4,1,3,1,5,0,,0
disloyal Customer,46,Business travel,Business,2513,4,5,5,4,5,4,5,5,5,2,4,4,4,5,7,0.0,1
Loyal Customer,27,Personal Travel,Eco,1705,1,3,1,2,5,1,5,5,3,3,3,1,2,5,0,0.0,0
Loyal Customer,18,Personal Travel,Eco,2198,4,1,1,1,3,5,2,4,4,4,4,1,4,3,0,0.0,1
Loyal Customer,47,Business travel,Business,102,4,4,4,4,3,4,4,5,5,5,4,4,5,5,0,0.0,1
disloyal Customer,39,Business travel,Eco,1763,2,5,2,3,2,2,2,2,3,3,5,4,4,2,0,0.0,0
Loyal Customer,30,Business travel,Business,3628,4,4,4,4,4,4,4,4,5,3,3,5,5,4,4,0.0,1
disloyal Customer,13,Business travel,Eco,2496,2,2,2,3,1,2,1,1,1,1,4,1,3,1,13,7.0,0
Loyal Customer,64,Personal Travel,Eco,1664,0,5,0,3,4,5,4,2,2,0,2,3,2,3,0,0.0,1
Loyal Customer,26,Business travel,Eco,2561,4,3,3,3,4,4,4,4,1,1,3,2,1,4,1,0.0,1
Loyal Customer,56,Business travel,Business,55,3,3,3,3,4,5,5,4,4,4,4,3,4,3,0,0.0,1
Loyal Customer,40,Personal Travel,Eco Plus,1632,2,4,2,3,4,2,1,4,4,4,4,5,4,4,0,0.0,0
Loyal Customer,14,Personal Travel,Eco,1967,2,4,2,3,1,2,1,1,2,2,2,1,4,1,9,0.0,0
Loyal Customer,52,Business travel,Eco,2138,4,4,4,4,4,4,4,4,1,4,3,2,3,4,50,27.0,0
Loyal Customer,46,Business travel,Eco,2040,2,4,4,4,2,2,2,2,2,5,4,5,1,2,0,4.0,1
Loyal Customer,39,Business travel,Business,2167,2,5,2,2,3,4,4,5,5,5,5,3,5,4,0,0.0,1
Loyal Customer,54,Business travel,Business,3047,5,5,4,5,3,4,5,4,4,4,4,5,4,3,2,0.0,1
disloyal Customer,33,Business travel,Eco,1719,4,1,3,4,5,3,5,5,2,4,4,1,4,5,61,60.0,0
Loyal Customer,42,Personal Travel,Eco,1949,2,4,5,4,3,5,3,3,3,5,4,5,5,3,0,0.0,0
Loyal Customer,50,Business travel,Business,968,4,4,4,4,3,5,5,4,4,4,4,5,4,4,51,44.0,1
Loyal Customer,49,Business travel,Business,3215,4,4,4,4,5,5,2,4,4,5,4,2,4,1,81,58.0,1
disloyal Customer,23,Business travel,Eco,1997,3,0,3,4,1,3,1,1,2,5,1,1,5,1,105,118.0,0
Loyal Customer,40,Personal Travel,Eco,2384,2,4,2,3,2,2,2,2,5,5,4,3,5,2,16,0.0,0
Loyal Customer,49,Business travel,Business,384,0,0,0,2,3,4,5,4,4,4,4,3,4,3,0,0.0,1
Loyal Customer,51,Business travel,Business,1665,2,2,3,2,3,4,4,5,5,5,5,4,5,5,0,0.0,1
Loyal Customer,33,Business travel,Business,2715,1,1,3,3,2,1,1,2,1,4,4,1,2,1,9,16.0,0
Loyal Customer,45,Personal Travel,Eco,2753,2,1,2,2,2,4,4,3,1,2,3,4,3,4,336,406.0,0
Loyal Customer,34,Business travel,Business,3838,3,3,3,3,2,4,4,5,5,5,5,5,5,3,8,0.0,1
Loyal Customer,45,Personal Travel,Eco,601,1,1,1,1,2,4,5,4,4,4,4,5,4,5,0,0.0,1
Loyal Customer,46,Business travel,Business,1086,3,3,3,3,5,4,5,4,4,5,4,5,4,4,0,0.0,1
Loyal Customer,59,Business travel,Business,3612,1,1,1,1,2,4,1,4,4,3,4,4,4,3,0,0.0,1
Loyal Customer,47,Business travel,Business,1143,1,1,2,1,5,5,4,4,4,4,4,4,4,5,0,6.0,1
Loyal Customer,32,Business travel,Business,1690,1,1,1,1,5,5,5,5,5,4,4,3,5,5,3,2.0,1
Loyal Customer,33,Business travel,Business,1000,1,1,1,1,5,5,5,5,5,5,5,4,5,3,0,0.0,1
Loyal Customer,58,Business travel,Business,1782,1,1,1,1,5,4,4,4,4,4,4,3,4,5,0,0.0,1
Loyal Customer,52,Personal Travel,Eco,1784,3,5,3,3,1,3,1,1,4,4,3,4,4,1,13,2.0,0
Loyal Customer,35,Business travel,Business,3268,2,2,2,2,4,5,5,2,2,2,2,3,2,5,0,0.0,1
disloyal Customer,37,Business travel,Eco,1708,3,3,3,2,3,3,3,3,3,5,1,3,2,3,0,0.0,0
Loyal Customer,61,Personal Travel,Eco,1587,5,5,5,5,4,5,4,5,5,5,5,5,5,3,0,16.0,1
Loyal Customer,52,Business travel,Eco,1539,3,4,4,4,3,4,4,3,3,3,3,3,3,3,2,0.0,0
Loyal Customer,43,Business travel,Business,3595,5,5,5,5,2,5,5,5,5,5,5,4,5,4,0,0.0,1
disloyal Customer,30,Business travel,Eco,2172,1,1,1,3,5,1,5,5,5,1,3,2,5,5,0,0.0,0
Loyal Customer,45,Business travel,Business,2249,1,1,1,1,1,4,5,4,4,4,4,4,4,3,0,0.0,1
disloyal Customer,17,Business travel,Eco Plus,2570,5,0,5,1,2,5,5,2,5,5,4,4,2,2,0,0.0,1
Loyal Customer,13,Personal Travel,Eco,1652,4,4,4,1,5,4,5,5,3,3,5,4,5,5,0,0.0,0
Loyal Customer,41,Business travel,Eco,3142,3,2,2,2,3,3,3,3,2,3,4,1,3,3,0,0.0,0
Loyal Customer,29,Personal Travel,Business,1547,2,2,2,2,4,5,5,4,4,4,4,4,4,3,21,19.0,1
disloyal Customer,22,Business travel,Eco,1116,3,4,3,2,2,3,2,2,4,4,4,5,4,2,9,0.0,0
Loyal Customer,40,Business travel,Eco,2755,4,2,4,2,4,5,4,4,1,5,1,4,5,4,11,0.0,1
Loyal Customer,42,Business travel,Business,1821,4,4,4,4,2,4,4,4,4,4,4,4,4,5,0,5.0,1
disloyal Customer,35,Business travel,Eco,1054,3,1,3,3,3,3,3,3,4,2,3,2,3,3,0,0.0,0
Loyal Customer,49,Business travel,Business,2053,4,4,4,4,2,4,5,2,2,2,2,5,2,5,57,,1
Loyal Customer,24,Business travel,Business,2824,5,5,5,5,2,2,2,2,5,2,4,3,5,2,6,0.0,1
Loyal Customer,22,Personal Travel,Business,2377,3,4,2,2,2,2,2,2,3,2,5,3,4,2,13,69.0,0
Loyal Customer,55,Business travel,Business,1608,5,5,3,5,2,4,4,5,5,5,5,3,5,3,0,0.0,1
Loyal Customer,12,Personal Travel,Eco,2159,2,5,2,4,4,2,4,4,3,4,5,4,5,4,0,0.0,0
Loyal Customer,71,Business travel,Eco,241,1,0,0,2,3,2,1,1,1,1,1,2,1,1,0,0.0,0
Loyal Customer,54,Personal Travel,Eco,819,2,2,2,2,4,4,4,4,1,3,2,1,5,4,5,2.0,1
Loyal Customer,62,Personal Travel,Eco,1662,1,5,1,3,3,1,3,3,4,3,1,4,5,3,5,0.0,0
Loyal Customer,27,Personal Travel,Eco,2712,3,4,3,2,5,3,5,5,4,3,3,4,4,5,0,7.0,0
Loyal Customer,31,Business travel,Business,2118,4,4,4,4,5,5,5,5,1,5,4,2,4,5,29,31.0,1
Loyal Customer,56,Business travel,Business,2213,4,4,4,4,3,4,5,4,4,5,4,5,4,5,0,0.0,1
Loyal Customer,36,Business travel,Business,318,3,3,3,3,1,5,1,5,5,5,5,5,5,3,10,2.0,1
Loyal Customer,42,Business travel,Business,3320,5,2,5,5,5,5,4,4,4,4,4,4,4,5,20,0.0,1
disloyal Customer,24,Business travel,Eco,1447,4,2,3,2,5,3,5,5,2,1,4,1,4,5,0,0.0,1
Loyal Customer,57,Personal Travel,Eco,2173,2,5,2,4,2,4,4,4,3,4,5,4,5,4,128,142.0,0
Loyal Customer,57,Business travel,Eco,1217,4,1,3,1,4,4,4,4,1,2,4,4,1,4,0,0.0,1
Loyal Customer,43,Business travel,Business,1476,4,4,4,4,4,4,4,4,4,4,4,4,4,3,0,0.0,1
Loyal Customer,30,Business travel,Eco Plus,2000,0,0,0,2,3,0,4,3,3,3,4,5,3,3,117,102.0,1
Loyal Customer,17,Personal Travel,Eco,1547,1,3,1,3,5,1,1,5,2,1,4,2,3,5,0,0.0,0
Loyal Customer,57,Business travel,Business,2788,3,2,2,2,3,3,2,3,3,3,3,3,3,2,0,0.0,0
Loyal Customer,48,Business travel,Eco,339,5,5,1,5,3,3,1,5,5,5,5,2,5,3,0,0.0,1
Loyal Customer,51,Personal Travel,Eco,462,3,3,3,3,2,5,5,3,3,4,3,1,3,3,0,0.0,1
Loyal Customer,40,Business travel,Business,1491,1,1,1,1,5,4,5,5,5,5,5,5,5,4,0,0.0,1
Loyal Customer,53,Business travel,Business,1755,1,1,1,1,3,4,5,5,5,5,5,3,5,4,34,33.0,1
Loyal Customer,42,Business travel,Business,3311,4,4,4,4,2,4,5,5,5,5,5,5,5,5,46,48.0,1
Loyal Customer,45,Business travel,Business,963,4,4,4,4,3,5,5,4,4,4,4,3,4,3,48,60.0,1
Loyal Customer,49,Business travel,Business,239,0,1,1,2,5,4,4,5,5,3,3,3,5,4,0,0.0,1
Loyal Customer,25,Business travel,Business,2301,1,1,5,1,1,1,1,1,1,3,3,4,3,1,11,7.0,0
Loyal Customer,47,Personal Travel,Business,529,0,5,0,3,3,4,4,1,1,0,3,3,1,4,0,0.0,1
Loyal Customer,68,Personal Travel,Eco,1947,2,3,2,4,3,2,3,3,4,5,4,3,4,3,0,0.0,0
Loyal Customer,10,Personal Travel,Eco,2226,3,3,3,3,3,5,5,4,4,4,5,5,4,3,2,0.0,1
Loyal Customer,28,Business travel,Business,3503,2,2,2,2,5,5,5,5,4,2,4,4,5,5,2,8.0,1
disloyal Customer,29,Business travel,Business,2667,2,2,2,4,3,2,5,3,3,5,5,4,4,3,0,0.0,0
Loyal Customer,73,Business travel,Business,3890,2,4,4,4,2,4,4,2,2,3,2,3,2,4,13,34.0,0
Loyal Customer,37,Personal Travel,Eco,3023,0,4,0,3,2,4,4,5,5,5,5,5,5,5,0,0.0,1
Loyal Customer,47,Business travel,Business,905,3,3,3,3,3,3,2,3,3,3,3,4,3,2,0,0.0,0
Loyal Customer,47,Business travel,Eco,554,4,5,5,5,3,2,1,4,4,4,4,2,4,2,40,26.0,1
Loyal Customer,58,Business travel,Business,1603,3,2,2,2,2,3,4,3,3,3,3,2,3,4,0,0.0,0
disloyal Customer,24,Business travel,Eco,1849,1,1,1,2,2,1,3,2,1,4,3,3,2,2,0,0.0,0
Loyal Customer,61,Business travel,Eco Plus,1454,5,3,3,3,3,3,1,5,5,5,5,3,5,2,21,0.0,1
Loyal Customer,61,Personal Travel,Eco,2117,4,5,4,2,1,4,1,1,4,3,4,4,5,1,0,1.0,0
disloyal Customer,20,Business travel,Eco,2245,1,2,2,4,5,2,5,5,1,5,3,2,3,5,0,0.0,0
Loyal Customer,34,Business travel,Business,817,2,3,4,3,4,3,4,2,2,2,2,3,2,2,82,73.0,0
Loyal Customer,11,Personal Travel,Eco,1825,4,4,4,3,4,4,4,4,5,2,4,4,5,4,0,0.0,1
Loyal Customer,54,Personal Travel,Eco Plus,2277,3,5,3,2,4,3,4,4,3,3,4,3,4,4,0,0.0,0
Loyal Customer,35,Personal Travel,Eco Plus,2374,3,4,3,1,5,3,4,5,5,3,4,5,5,5,6,0.0,0
Loyal Customer,66,Personal Travel,Eco,2063,3,4,3,2,1,3,1,1,5,3,4,3,4,1,48,29.0,0
Loyal Customer,61,Personal Travel,Eco Plus,982,3,3,3,3,5,5,4,4,4,5,4,5,4,3,0,0.0,1
Loyal Customer,68,Personal Travel,Eco,2254,2,4,2,4,2,2,2,2,4,2,5,5,5,2,0,0.0,0
Loyal Customer,54,Business travel,Eco Plus,79,5,3,5,3,5,4,1,5,5,5,5,1,5,4,0,0.0,1
Loyal Customer,43,Personal Travel,Eco,2305,1,4,1,4,1,2,2,5,2,4,5,2,4,2,236,230.0,0
Loyal Customer,57,Business travel,Business,2716,2,2,2,2,4,5,5,4,4,4,4,4,4,3,0,0.0,1
disloyal Customer,18,Business travel,Eco,1752,1,4,2,5,2,2,5,2,4,3,5,3,4,2,2,0.0,0
Loyal Customer,26,Personal Travel,Eco,1550,2,2,2,2,3,4,5,5,5,4,5,5,5,4,0,0.0,1
disloyal Customer,11,Business travel,Eco,3581,3,3,3,4,4,3,4,4,2,2,4,2,4,4,8,0.0,0
Loyal Customer,21,Business travel,Business,1615,3,3,4,3,3,3,3,3,2,3,3,4,2,3,29,23.0,0
disloyal Customer,21,Business travel,Business,2140,2,2,2,4,5,2,5,5,1,2,3,4,4,5,0,0.0,0
Loyal Customer,29,Personal Travel,Eco,1764,5,5,5,1,2,4,5,4,4,5,4,5,4,5,21,17.0,1
Loyal Customer,44,Business travel,Business,1791,4,2,2,2,4,4,4,2,2,2,4,2,2,1,0,0.0,0
Loyal Customer,48,Business travel,Business,3258,1,1,1,1,1,2,1,4,4,4,4,4,4,3,51,23.0,1
Loyal Customer,65,Business travel,Business,3776,4,4,4,4,2,4,5,4,4,4,4,4,4,3,15,10.0,1
Loyal Customer,54,Business travel,Business,2503,4,3,3,3,1,1,2,1,1,1,4,2,1,4,2,0.0,0
Loyal Customer,70,Personal Travel,Eco,1088,4,4,4,5,5,4,5,4,4,4,5,4,4,4,18,21.0,0
Loyal Customer,52,Business travel,Eco,336,5,1,1,1,4,4,2,4,4,5,4,5,4,4,0,0.0,1
Loyal Customer,20,Personal Travel,Eco,2940,2,2,2,2,4,4,4,4,5,1,3,1,3,4,0,0.0,1
Loyal Customer,7,Personal Travel,Business,2195,3,5,3,2,2,3,2,2,3,4,5,3,5,2,0,2.0,0
Loyal Customer,46,Business travel,Business,618,1,1,4,1,4,4,5,5,5,5,5,4,5,4,1,6.0,1
disloyal Customer,29,Business travel,Eco,2211,4,4,4,3,2,4,2,2,1,3,1,2,2,2,42,21.0,1
disloyal Customer,39,Business travel,Business,2593,5,5,5,3,5,5,5,5,3,2,4,3,5,5,0,0.0,1
Loyal Customer,52,Business travel,Business,3752,0,4,0,3,3,5,4,5,5,5,5,5,5,5,0,0.0,1
Loyal Customer,10,Personal Travel,Eco,2256,1,4,1,4,3,1,2,3,2,4,2,1,3,3,13,2.0,0
Loyal Customer,27,Business travel,Business,4676,3,5,5,5,3,3,3,3,2,5,4,3,4,3,10,0.0,0
Loyal Customer,41,Business travel,Business,2467,4,4,4,4,4,4,4,4,4,4,4,4,4,5,71,59.0,1
Loyal Customer,53,Business travel,Business,3400,5,5,5,5,5,5,5,3,5,4,5,5,4,5,146,175.0,1
Loyal Customer,46,Business travel,Business,283,0,0,0,3,4,4,5,3,3,2,2,5,3,4,0,0.0,1
Loyal Customer,63,Personal Travel,Eco,608,5,4,5,2,2,5,5,4,4,5,4,4,4,3,18,14.0,1
Loyal Customer,40,Personal Travel,Eco,1322,3,5,2,4,4,2,4,4,5,1,5,1,2,4,0,0.0,0
Loyal Customer,48,Business travel,Business,230,3,4,5,5,2,4,4,3,3,2,3,3,3,1,9,3.0,0
Loyal Customer,44,Business travel,Business,2913,4,4,4,4,2,5,5,5,5,5,5,1,5,3,0,8.0,1
Loyal Customer,57,Business travel,Eco,786,3,4,4,4,4,4,3,3,3,3,3,4,3,2,0,0.0,0
disloyal Customer,50,Business travel,Eco,2042,2,1,2,4,1,2,1,1,3,5,4,4,3,1,0,41.0,0
Loyal Customer,32,Personal Travel,Eco,3063,3,2,3,4,5,3,3,5,4,2,3,1,3,5,1,23.0,0
Loyal Customer,51,Business travel,Business,666,4,4,4,4,2,5,5,4,4,4,4,4,4,5,71,65.0,1
Loyal Customer,43,Business travel,Business,3051,3,3,3,3,2,5,4,5,5,5,5,4,5,5,0,0.0,1
disloyal Customer,21,Business travel,Business,2195,4,0,4,2,5,4,5,5,4,2,4,5,5,5,41,27.0,1
Loyal Customer,47,Business travel,Business,3590,2,1,4,4,3,4,3,2,2,2,2,2,2,4,0,0.0,0
Loyal Customer,62,Personal Travel,Eco,514,4,1,4,2,4,2,3,1,1,4,1,4,1,1,0,0.0,0
disloyal Customer,37,Business travel,Eco,1810,3,0,3,4,3,3,3,3,2,4,2,3,5,3,0,0.0,0
Loyal Customer,59,Personal Travel,Eco,1828,4,1,3,4,2,3,5,2,2,5,3,2,4,2,0,3.0,0
Loyal Customer,70,Personal Travel,Eco,1127,2,2,2,2,5,5,5,5,4,3,1,4,3,5,0,0.0,1
Loyal Customer,19,Personal Travel,Eco,1644,3,5,3,3,2,3,2,2,4,2,4,5,5,2,107,110.0,0
Loyal Customer,30,Personal Travel,Eco Plus,3799,2,2,2,2,2,4,5,4,4,4,4,5,4,4,0,0.0,1
Loyal Customer,57,Business travel,Business,714,4,1,1,1,5,3,4,4,4,4,4,4,4,2,8,0.0,0
Loyal Customer,44,Business travel,Eco,1641,3,5,5,5,3,3,3,3,3,3,2,4,3,3,18,12.0,0
Loyal Customer,31,Personal Travel,Eco,2166,1,4,3,4,2,3,2,2,5,5,4,5,4,2,0,0.0,0
Loyal Customer,29,Personal Travel,Eco,1284,2,5,2,2,5,2,5,5,5,3,5,3,5,5,0,0.0,0
Loyal Customer,36,Business travel,Business,852,3,5,5,5,2,3,3,3,3,3,3,3,3,3,0,0.0,0
Loyal Customer,42,Business travel,Business,2296,5,5,5,5,5,4,4,4,4,4,4,5,4,4,39,35.0,1
Loyal Customer,47,Business travel,Business,3234,3,2,2,2,1,3,4,3,3,2,3,1,3,2,0,39.0,0
disloyal Customer,20,Business travel,Business,2161,2,4,2,4,4,2,3,4,3,3,4,4,3,4,31,22.0,0
Loyal Customer,44,Business travel,Business,3867,2,2,3,2,2,4,4,5,5,4,5,5,5,5,105,105.0,1
disloyal Customer,25,Business travel,Eco Plus,2829,3,2,3,3,4,3,4,4,1,5,4,2,3,4,104,101.0,0
Loyal Customer,69,Personal Travel,Eco Plus,3532,3,3,3,3,5,3,5,5,2,1,3,3,1,5,0,0.0,0
Loyal Customer,69,Personal Travel,Eco,1779,3,4,3,3,3,3,3,3,4,4,1,4,3,3,0,0.0,0
disloyal Customer,23,Business travel,Eco,1701,1,5,1,5,1,1,1,1,1,4,5,4,3,1,109,117.0,0
Loyal Customer,50,Business travel,Eco,2490,4,5,5,5,4,4,4,4,1,5,2,1,1,4,0,0.0,1
disloyal Customer,25,Business travel,Business,2372,2,3,3,3,2,3,2,2,1,3,4,1,4,2,0,17.0,0
Loyal Customer,43,Personal Travel,Eco,1529,3,2,3,4,4,3,4,4,4,3,3,2,4,4,0,0.0,0
Loyal Customer,44,Business travel,Eco,1810,2,1,1,1,2,2,2,2,4,2,3,4,4,2,0,0.0,0
Loyal Customer,22,Business travel,Business,3118,2,3,3,3,2,2,2,2,2,1,4,3,4,2,0,0.0,0
Loyal Customer,53,Business travel,Business,1694,5,5,5,5,5,5,4,5,5,5,5,4,5,5,32,24.0,1
Loyal Customer,45,Business travel,Eco,132,4,1,5,1,2,4,4,4,4,4,4,2,4,2,0,0.0,1
disloyal Customer,20,Business travel,Business,1672,4,5,3,5,4,3,4,4,3,2,5,5,5,4,21,8.0,1
Loyal Customer,32,Personal Travel,Eco,1881,2,5,2,3,5,2,5,5,4,5,4,3,5,5,25,14.0,0
disloyal Customer,8,Business travel,Eco,1767,3,2,3,3,2,3,5,2,1,2,3,4,3,2,0,0.0,0
disloyal Customer,36,Business travel,Eco,1528,2,2,2,4,5,2,3,5,2,1,3,2,3,5,0,15.0,0
Loyal Customer,44,Business travel,Business,2275,4,4,4,4,2,5,4,4,4,4,5,3,4,3,0,0.0,1
Loyal Customer,36,Personal Travel,Eco,2637,1,4,1,3,5,1,3,5,5,2,4,1,5,5,0,0.0,0
Loyal Customer,24,Personal Travel,Eco,2089,5,3,3,3,1,1,3,5,5,5,5,5,5,1,0,0.0,1
disloyal Customer,26,Business travel,Eco,2524,3,3,3,3,5,3,3,5,1,5,4,2,4,5,1,19.0,0
Loyal Customer,23,Personal Travel,Eco,1960,3,2,3,2,4,3,4,4,1,1,2,3,2,4,0,0.0,0
Loyal Customer,52,Business travel,Eco,995,4,3,3,3,1,5,1,4,4,4,4,4,4,4,0,15.0,1
Loyal Customer,41,Business travel,Business,1910,2,2,2,2,4,4,5,4,4,4,4,4,4,5,0,0.0,1
Loyal Customer,37,Personal Travel,Eco,1747,5,5,5,5,4,4,4,5,5,5,5,4,5,4,28,29.0,1
Loyal Customer,47,Business travel,Business,3762,4,4,4,4,3,5,4,5,5,5,5,5,5,3,0,0.0,1
Loyal Customer,65,Personal Travel,Eco,306,4,1,1,1,4,4,4,4,2,2,5,4,1,4,21,4.0,1
Loyal Customer,45,Business travel,Business,1371,2,2,2,2,3,5,4,4,4,4,4,3,4,3,36,37.0,1
disloyal Customer,23,Business travel,Eco,1711,4,3,4,4,4,4,1,4,4,2,3,4,4,4,15,9.0,0
Loyal Customer,58,Business travel,Business,965,5,5,5,5,1,1,5,5,5,5,5,2,5,4,13,,1
Loyal Customer,43,Business travel,Business,3699,5,5,5,5,5,4,4,4,4,5,4,4,4,3,14,20.0,1
Loyal Customer,16,Personal Travel,Eco,1825,3,3,3,3,2,3,1,2,1,5,3,2,4,2,0,0.0,0
Loyal Customer,13,Personal Travel,Eco,1621,3,3,3,3,5,5,5,5,3,3,4,3,4,5,0,0.0,1
disloyal Customer,29,Business travel,Eco,2205,1,1,1,4,3,1,3,3,2,1,2,1,4,3,39,24.0,0
Loyal Customer,69,Business travel,Eco,1151,4,3,4,3,4,4,4,4,3,1,1,5,2,4,11,4.0,1
Loyal Customer,41,Business travel,Business,2507,2,2,2,2,3,5,5,5,5,5,5,4,5,3,0,3.0,1
Loyal Customer,53,Business travel,Business,406,2,2,2,2,3,5,5,2,2,2,2,5,2,3,25,20.0,1
Loyal Customer,63,Business travel,Eco,265,3,2,2,2,1,1,2,3,3,3,3,4,3,4,5,6.0,1
Loyal Customer,54,Personal Travel,Eco,2933,3,3,3,4,4,3,2,4,2,2,2,2,1,4,20,1.0,0
disloyal Customer,25,Business travel,Eco,1714,5,4,5,2,4,5,4,4,1,4,4,1,1,4,0,0.0,1
disloyal Customer,29,Business travel,Business,2723,2,2,2,2,3,2,3,3,5,4,5,5,5,3,2,,0
Loyal Customer,27,Business travel,Eco,4161,0,0,0,5,0,5,5,3,5,3,1,5,4,5,0,21.0,1
Loyal Customer,32,Business travel,Eco Plus,1156,4,2,2,2,4,4,4,4,3,2,3,1,4,4,0,1.0,1
disloyal Customer,27,Business travel,Eco,1656,1,4,1,4,4,1,4,4,2,4,4,1,3,4,17,25.0,0
Loyal Customer,41,Business travel,Business,405,5,5,5,5,5,5,5,5,5,4,5,3,5,4,0,0.0,1
disloyal Customer,37,Business travel,Business,2568,4,4,4,3,3,4,3,3,4,3,4,3,5,3,0,0.0,1
Loyal Customer,47,Business travel,Business,2265,1,1,1,1,5,4,4,4,4,4,4,4,4,4,0,0.0,1
Loyal Customer,19,Business travel,Business,1594,3,3,3,3,4,4,4,4,4,2,5,5,5,4,25,50.0,1
Loyal Customer,58,Personal Travel,Eco,517,5,5,5,3,3,5,4,4,4,5,4,5,4,3,4,0.0,1
Loyal Customer,55,Business travel,Eco,2373,4,1,1,1,4,4,4,4,1,5,3,4,3,4,10,0.0,0
Loyal Customer,44,Business travel,Eco,882,4,4,4,4,5,3,5,4,4,4,4,1,4,2,0,0.0,1
Loyal Customer,61,Business travel,Eco,2666,5,4,4,4,5,5,5,5,5,3,1,1,4,5,0,4.0,1
Loyal Customer,25,Business travel,Business,2552,1,5,5,5,1,2,1,1,4,1,3,3,3,1,0,0.0,0
Loyal Customer,41,Business travel,Business,1873,0,0,0,3,4,5,4,5,5,5,5,5,5,4,87,90.0,1
Loyal Customer,50,Business travel,Business,1872,1,1,1,1,4,4,5,5,5,5,5,5,5,3,1,19.0,1
Loyal Customer,17,Personal Travel,Eco,1415,3,4,3,5,1,3,3,1,4,4,5,5,4,1,0,0.0,0
Loyal Customer,30,Business travel,Eco Plus,2277,3,4,5,4,3,3,3,3,1,2,3,1,4,3,0,4.0,0
Loyal Customer,44,Business travel,Business,2994,2,2,2,2,3,5,5,4,4,5,4,3,4,5,0,0.0,1
Loyal Customer,55,Personal Travel,Eco,2549,3,5,3,2,4,3,4,4,4,3,4,4,4,4,0,0.0,0
Loyal Customer,30,Business travel,Business,2512,5,5,2,5,5,5,5,5,2,1,3,5,5,5,0,0.0,1
Loyal Customer,69,Business travel,Eco Plus,1995,3,2,4,2,3,3,3,3,1,4,3,4,3,3,0,0.0,0
Loyal Customer,52,Business travel,Business,4230,5,5,5,5,4,5,3,5,3,4,4,3,3,3,54,178.0,1
Loyal Customer,44,Personal Travel,Eco,528,4,4,4,4,3,5,4,3,3,4,3,3,3,5,0,13.0,1
Loyal Customer,24,Personal Travel,Eco,2346,4,5,4,5,3,4,3,3,5,3,2,2,4,3,0,0.0,0
Loyal Customer,7,Personal Travel,Eco,2088,3,3,3,3,1,2,1,5,5,5,5,5,5,4,15,15.0,1
Loyal Customer,51,Personal Travel,Eco,786,4,1,4,2,5,2,1,2,2,4,2,3,2,1,39,48.0,0
Loyal Customer,46,Business travel,Eco Plus,375,5,5,1,5,5,4,4,5,5,5,5,5,5,2,18,28.0,1
Loyal Customer,24,Personal Travel,Eco,2346,2,5,2,4,4,2,4,4,4,2,5,5,5,4,28,12.0,0
Loyal Customer,29,Personal Travel,Eco,2198,3,5,3,3,3,3,3,3,3,4,4,5,5,3,67,85.0,0
disloyal Customer,29,Business travel,Business,1673,5,5,5,2,2,5,2,2,3,4,4,4,4,2,48,36.0,1
Loyal Customer,67,Personal Travel,Eco,387,1,1,1,1,5,5,5,5,5,4,5,3,5,5,13,11.0,1
Loyal Customer,22,Business travel,Business,5109,2,4,5,5,2,3,2,2,4,1,4,4,3,2,0,0.0,0
disloyal Customer,21,Business travel,Eco,2445,3,3,3,2,1,3,1,1,2,1,3,4,3,1,0,0.0,0
Loyal Customer,55,Business travel,Eco,251,3,4,4,4,5,2,1,3,3,3,3,1,3,5,61,,1
Loyal Customer,20,Personal Travel,Eco Plus,2839,1,1,3,1,5,4,5,5,5,5,5,5,5,4,35,11.0,1
Loyal Customer,38,Business travel,Eco Plus,1554,3,1,1,1,3,3,3,3,5,5,3,1,5,3,3,0.0,1
disloyal Customer,45,Business travel,Eco,1451,3,3,3,3,3,3,3,3,3,2,4,3,3,3,0,0.0,0
Loyal Customer,37,Business travel,Eco Plus,2188,1,1,1,1,1,1,1,1,1,4,4,3,3,1,0,0.0,0
Loyal Customer,49,Business travel,Eco,671,5,4,4,4,1,3,3,5,5,5,5,2,5,4,21,27.0,1
Loyal Customer,39,Business travel,Business,1184,5,5,5,5,2,4,4,5,5,5,5,4,5,3,14,2.0,1
