satisfaction,Customer Type,Age,Type of Travel,Class,Flight Distance,Seat comfort,Departure/Arrival time convenient,Food and drink,Gate location,Inflight wifi service,Inflight entertainment,Online support,Ease of Online booking,On-board service,Leg room service,Baggage handling,Checkin service,Cleanliness,Online boarding,Departure Delay in Minutes,Arrival Delay in Minutes
0,Loyal Customer,66,Personal Travel,Eco,1771,1,5,1,4,3,1,3,3,4,2,5,4,4,3,8,9.0
1,Loyal Customer,54,Business travel,Business,2661,3,3,3,3,2,5,4,3,3,3,3,3,3,4,0,0.0
0,Loyal Customer,12,Personal Travel,Eco,1682,3,1,3,4,4,3,4,4,4,2,3,1,3,4,0,19.0
1,Loyal Customer,54,Business travel,Business,1748,4,4,1,4,4,4,5,4,4,4,4,3,4,3,0,0.0
0,Loyal Customer,30,Personal Travel,Eco,1432,3,4,3,4,3,3,3,3,2,2,4,3,4,3,0,0.0
1,Loyal Customer,60,Business travel,Business,3936,1,1,1,1,5,4,4,4,4,5,4,3,4,5,1,8.0
1,Loyal Customer,47,Business travel,Business,2451,1,1,1,1,4,4,5,4,4,4,4,4,4,3,9,5.0
0,Loyal Customer,44,Business travel,Business,3817,4,5,5,5,4,4,4,3,1,3,3,4,1,4,171,175.0
1,Loyal Customer,45,Business travel,Business,3314,3,3,3,3,5,5,4,5,5,5,5,4,5,5,4,5.0
1,Loyal Customer,32,Personal Travel,Eco Plus,2346,3,2,3,3,4,4,4,4,4,4,4,4,4,4,5,0.0
0,Loyal Customer,30,Personal Travel,Eco,2345,1,5,1,3,4,1,4,4,4,2,5,4,5,4,0,0.0
0,Loyal Customer,11,Personal Travel,Eco,2849,4,2,4,4,3,4,3,3,2,5,3,3,3,3,2,19.0
1,Loyal Customer,45,Business travel,Business,3436,3,3,3,3,4,5,5,4,4,4,4,4,4,5,2,0.0
0,disloyal Customer,31,Business travel,Business,2988,1,1,1,2,1,1,1,1,3,2,4,3,5,1,0,0.0
1,Loyal Customer,56,Business travel,Business,3869,3,3,3,3,3,4,5,5,5,5,5,3,5,4,0,0.0
1,Loyal Customer,23,Business travel,Business,1739,3,3,3,3,4,4,4,4,2,1,4,3,1,4,0,0.0
0,disloyal Customer,20,Business travel,Eco,2980,3,3,3,4,5,3,5,5,1,5,3,1,4,5,12,34.0
0,Loyal Customer,29,Personal Travel,Eco,2115,4,5,4,4,4,4,1,4,3,2,3,4,5,4,12,0.0
1,Loyal Customer,50,Business travel,Business,884,2,2,2,2,4,4,4,4,4,4,4,3,4,4,0,0.0
0,Loyal Customer,37,Business travel,Business,1097,2,4,4,4,3,4,3,2,2,2,2,2,2,3,0,12.0
1,Loyal Customer,51,Business travel,Business,267,2,2,2,2,3,5,4,4,4,4,4,4,4,5,0,0.0
0,Loyal Customer,69,Personal Travel,Eco,1421,2,4,2,1,5,2,1,5,5,4,5,3,4,5,0,5.0
0,Loyal Customer,48,Business travel,Business,997,2,3,3,3,5,2,3,2,2,2,2,2,2,4,55,50.0
1,Loyal Customer,38,Business travel,Business,2266,5,5,5,5,4,4,5,5,5,5,5,5,5,3,44,38.0
1,disloyal Customer,24,Business travel,Eco,3138,5,5,5,3,1,5,1,1,4,3,3,4,4,1,0,6.0
1,Loyal Customer,44,Business travel,Eco,267,4,2,2,2,3,5,3,4,4,4,4,1,4,3,0,0.0
1,Loyal Customer,43,Personal Travel,Eco,968,5,5,5,5,3,4,4,4,4,4,5,3,4,5,48,59.0
0,Loyal Customer,49,Personal Travel,Eco Plus,2224,3,1,4,3,1,4,1,1,2,5,2,1,3,1,0,0.0
0,Loyal Customer,63,Business travel,Business,1927,1,4,4,4,5,4,3,1,1,1,1,4,1,4,1,0.0
0,disloyal Customer,21,Business travel,Eco,1842,3,0,3,1,3,3,3,3,4,5,5,5,4,3,0,0.0
1,Loyal Customer,45,Business travel,Business,2369,5,5,5,5,3,5,4,3,3,3,3,3,3,4,0,0.0
0,disloyal Customer,21,Business travel,Eco,1925,4,2,5,4,3,5,3,3,2,3,4,3,4,3,0,0.0
0,disloyal Customer,25,Business travel,Eco,1559,1,4,1,1,5,1,3,5,5,3,3,2,1,5,0,0.0
0,disloyal Customer,34,Business travel,Eco,1716,2,1,2,4,2,5,3,3,2,4,3,3,1,3,141,141.0
0,Loyal Customer,14,Personal Travel,Business,2971,3,4,3,3,5,3,5,5,4,3,3,5,4,5,0,0.0
0,Loyal Customer,68,Business travel,Eco,855,3,4,3,4,4,4,4,3,3,3,3,1,3,3,0,0.0
1,Loyal Customer,25,Business travel,Business,3817,1,1,5,1,4,5,4,4,3,5,2,4,2,4,0,0.0
1,Loyal Customer,31,Business travel,Business,1219,0,5,0,1,5,3,3,5,3,4,2,3,1,5,0,0.0
0,disloyal Customer,25,Business travel,Business,2372,2,3,3,3,2,3,2,2,1,3,4,1,4,2,0,17.0
1,disloyal Customer,21,Business travel,Eco,1234,4,0,4,4,3,4,1,3,2,1,5,2,5,3,0,0.0
1,Loyal Customer,36,Business travel,Eco Plus,1459,4,5,5,5,4,4,4,4,4,5,5,5,4,4,0,0.0
1,Loyal Customer,58,Business travel,Business,1595,1,1,1,1,4,5,5,4,4,5,4,5,4,5,47,28.0
1,Loyal Customer,43,Business travel,Business,2592,3,2,3,3,2,5,5,4,4,4,4,4,4,5,0,0.0
0,disloyal Customer,24,Business travel,Eco,2135,1,1,1,4,3,1,3,3,4,2,4,5,4,3,32,35.0
1,Loyal Customer,32,Business travel,Business,2610,4,5,4,5,4,4,4,4,3,4,5,5,5,4,77,
1,Loyal Customer,43,Business travel,Business,1551,2,2,2,2,4,4,4,4,4,4,4,4,4,3,13,0.0
1,Loyal Customer,37,Personal Travel,Eco,1595,0,5,1,1,3,4,4,4,4,1,2,5,4,3,0,0.0
0,Loyal Customer,30,Business travel,Business,2747,1,1,1,1,2,2,1,2,1,2,2,4,2,2,5,7.0
0,disloyal Customer,15,Business travel,Eco Plus,3410,2,2,2,4,2,2,1,2,4,2,4,2,3,2,15,8.0
0,Loyal Customer,51,Personal Travel,Eco,1886,3,3,1,2,3,1,3,3,3,1,2,4,2,3,0,0.0
0,Loyal Customer,51,Business travel,Eco,493,3,5,5,5,4,3,2,3,3,3,3,2,3,3,9,0.0
0,Loyal Customer,12,Personal Travel,Eco,1411,2,2,0,4,3,0,2,3,4,4,3,1,3,3,0,8.0
1,Loyal Customer,56,Business travel,Business,555,1,1,1,1,3,4,4,4,4,4,4,5,4,4,0,0.0
0,disloyal Customer,21,Business travel,Eco,1831,1,2,1,4,2,1,2,2,2,3,4,3,3,2,0,0.0
1,Loyal Customer,47,Business travel,Business,3590,3,3,3,3,3,4,4,5,5,5,5,4,5,5,3,0.0
1,Loyal Customer,33,Personal Travel,Eco,2229,3,3,5,3,5,5,5,5,4,2,5,5,4,5,0,0.0
0,Loyal Customer,31,Personal Travel,Eco,2863,3,5,3,1,3,3,4,3,5,3,4,1,4,3,84,78.0
0,Loyal Customer,35,Business travel,Eco Plus,2992,3,4,4,4,3,3,3,3,3,1,2,2,3,3,1,0.0
1,Loyal Customer,48,Personal Travel,Eco Plus,1435,1,1,1,1,5,4,5,4,4,4,4,3,4,4,0,0.0
1,Loyal Customer,8,Personal Travel,Eco,2626,2,2,2,2,2,4,4,4,4,4,4,5,4,5,33,58.0
1,Loyal Customer,22,Business travel,Business,3787,4,4,1,4,5,5,5,5,3,2,4,2,5,5,2,0.0
0,Loyal Customer,34,Business travel,Eco,2988,2,3,3,3,2,3,2,2,4,3,4,2,3,2,14,5.0
0,disloyal Customer,25,Business travel,Business,2654,4,2,4,1,3,4,3,3,2,3,2,4,1,3,0,3.0
1,Loyal Customer,57,Business travel,Business,2345,1,1,1,1,4,5,5,4,4,4,4,4,4,5,0,0.0
1,disloyal Customer,30,Business travel,Business,2225,4,4,4,3,3,4,3,3,5,3,4,4,4,3,0,0.0
0,disloyal Customer,26,Business travel,Business,1953,2,2,2,4,2,2,2,2,5,3,4,3,4,2,0,1.0
1,Loyal Customer,56,Business travel,Business,3187,3,1,3,3,4,4,4,4,4,4,4,5,4,4,0,0.0
1,Loyal Customer,47,Business travel,Eco,1078,5,1,1,1,5,5,5,5,1,4,4,5,3,5,0,0.0
1,Loyal Customer,12,Personal Travel,Eco,2054,5,4,4,4,5,1,3,5,5,5,5,2,5,1,0,
0,Loyal Customer,60,Personal Travel,Eco,2135,4,4,4,4,1,4,1,1,5,3,3,4,5,1,0,0.0
1,Loyal Customer,46,Business travel,Business,2170,2,2,4,2,3,4,4,5,5,5,5,5,5,3,27,22.0
1,Loyal Customer,47,Personal Travel,Eco,916,0,4,0,2,5,4,5,2,2,0,2,4,2,5,0,0.0
0,disloyal Customer,40,Business travel,Eco,1843,3,0,3,2,1,3,1,1,5,2,1,3,5,1,0,0.0
0,disloyal Customer,27,Business travel,Business,2420,4,4,4,3,2,4,2,2,3,2,4,2,4,2,31,14.0
0,disloyal Customer,64,Business travel,Eco,1801,3,3,3,3,2,3,2,2,3,3,3,4,3,2,1,0.0
1,Loyal Customer,46,Business travel,Business,544,5,5,5,5,3,5,4,4,4,4,4,5,4,3,0,0.0
0,disloyal Customer,32,Business travel,Eco Plus,1279,3,3,3,4,4,3,4,4,3,5,3,3,4,4,0,4.0
0,disloyal Customer,27,Business travel,Business,2454,3,3,3,4,2,3,2,2,5,3,4,5,4,2,0,1.0
1,Loyal Customer,56,Business travel,Business,1765,2,2,3,2,3,3,5,5,5,5,5,5,5,4,1,0.0
0,disloyal Customer,39,Business travel,Eco,1045,2,0,2,3,1,2,1,1,3,2,4,4,4,1,0,0.0
0,Loyal Customer,24,Business travel,Eco,2628,1,4,1,4,1,1,5,1,2,1,4,1,4,1,0,0.0
1,Loyal Customer,16,Personal Travel,Eco Plus,1747,0,1,0,2,2,0,2,2,3,3,2,4,3,2,0,0.0
1,Loyal Customer,54,Business travel,Business,497,2,2,2,2,4,3,3,5,5,5,5,5,5,1,0,0.0
1,Loyal Customer,58,Personal Travel,Eco,1887,5,5,5,5,3,3,3,3,1,1,4,5,2,3,0,0.0
1,Loyal Customer,48,Personal Travel,Eco,829,4,4,4,4,4,4,5,4,4,4,4,4,4,4,0,8.0
0,Loyal Customer,62,Business travel,Business,479,3,4,4,4,3,3,4,3,3,3,3,4,3,2,45,52.0
0,disloyal Customer,49,Business travel,Eco,1842,2,2,2,2,2,2,2,2,2,2,5,4,2,2,0,0.0
0,Loyal Customer,33,Personal Travel,Eco,1457,3,5,3,4,2,3,2,2,5,4,5,4,5,2,4,0.0
1,Loyal Customer,59,Personal Travel,Eco,699,3,3,3,3,4,4,4,4,1,4,2,5,2,4,0,0.0
0,Loyal Customer,70,Personal Travel,Eco,545,4,3,5,1,3,1,2,2,2,5,2,4,2,4,0,0.0
1,Loyal Customer,34,Personal Travel,Business,1559,4,4,4,5,5,4,4,4,4,4,4,3,4,4,9,0.0
0,disloyal Customer,12,Business travel,Eco,2789,4,4,4,3,4,4,4,4,2,5,2,1,3,4,5,31.0
0,disloyal Customer,22,Business travel,Eco,898,2,4,2,5,4,2,3,4,1,4,3,5,5,4,4,0.0
1,Loyal Customer,32,Business travel,Business,4060,5,5,5,5,4,4,4,4,3,1,5,4,5,4,0,2.0
0,Loyal Customer,14,Personal Travel,Eco,2124,2,4,2,3,1,2,2,1,5,3,1,5,5,1,0,0.0
1,Loyal Customer,31,Business travel,Business,1791,2,2,2,2,4,4,4,4,3,4,5,5,4,4,8,14.0
1,Loyal Customer,45,Personal Travel,Eco,1652,0,0,0,1,1,0,1,1,3,4,5,3,3,1,0,0.0
1,Loyal Customer,45,Business travel,Business,2043,2,2,2,2,3,4,5,4,4,4,4,4,4,3,4,0.0
0,disloyal Customer,20,Personal Travel,Business,2946,3,5,3,2,3,3,3,3,3,3,5,3,5,3,8,37.0
1,Loyal Customer,45,Business travel,Business,872,2,2,2,2,4,4,5,4,4,4,4,3,4,3,0,0.0
1,Loyal Customer,55,Business travel,Business,3852,1,1,1,1,3,5,4,4,4,4,4,5,4,3,0,0.0
1,Loyal Customer,56,Business travel,Business,3510,4,4,3,4,4,4,5,5,5,5,5,4,5,4,0,0.0
1,Loyal Customer,31,Business travel,Business,1141,3,3,3,3,5,5,5,5,1,2,5,1,4,5,0,0.0
1,Loyal Customer,26,Personal Travel,Business,2647,1,1,1,1,3,4,4,4,4,5,4,3,4,3,0,0.0
0,Loyal Customer,17,Business travel,Eco Plus,2028,4,1,1,1,4,4,3,4,2,1,3,4,3,4,15,8.0
0,Loyal Customer,33,Personal Travel,Eco Plus,2068,4,5,5,1,5,5,5,5,4,2,1,1,4,5,0,0.0
0,disloyal Customer,28,Business travel,Eco,1654,3,2,2,3,1,2,1,1,2,4,2,1,2,1,0,0.0
0,disloyal Customer,20,Business travel,Eco,2073,1,0,1,4,5,1,5,5,3,5,5,4,4,5,0,0.0
0,Loyal Customer,42,Business travel,Business,1397,1,4,4,4,2,4,3,1,1,1,1,2,1,3,0,0.0
1,Loyal Customer,66,Personal Travel,Eco,1725,0,4,0,3,5,2,5,2,2,2,2,5,2,4,53,55.0
0,Loyal Customer,36,Personal Travel,Eco,1364,3,5,3,1,5,3,5,5,3,2,4,4,5,5,1,0.0
0,disloyal Customer,22,Business travel,Eco,1811,3,2,3,4,4,3,4,4,4,1,4,2,3,4,0,0.0
1,Loyal Customer,25,Business travel,Eco,1567,5,2,2,2,5,5,5,5,1,2,4,5,1,5,51,36.0
1,Loyal Customer,37,Business travel,Business,2540,1,1,1,1,1,2,4,4,4,5,4,1,4,3,7,0.0
0,Loyal Customer,41,Business travel,Eco,1948,1,4,4,4,1,1,1,1,2,4,3,3,3,1,0,0.0
0,Loyal Customer,65,Personal Travel,Eco,2174,2,1,2,4,4,2,4,4,1,1,4,1,3,4,7,15.0
0,Loyal Customer,25,Personal Travel,Eco,1801,2,2,2,3,3,2,3,3,1,5,4,1,3,3,42,37.0
1,Loyal Customer,25,Personal Travel,Eco,977,3,3,3,3,2,5,5,5,5,5,5,4,5,5,0,6.0
0,Loyal Customer,66,Personal Travel,Eco,1259,1,4,1,4,1,1,1,1,5,5,4,5,3,1,13,13.0
0,Loyal Customer,16,Business travel,Business,2659,1,4,4,4,1,1,1,1,3,2,4,4,3,1,45,39.0
1,Loyal Customer,46,Business travel,Business,431,5,5,5,5,5,5,4,4,4,4,4,3,4,3,0,0.0
0,Loyal Customer,12,Personal Travel,Eco Plus,2985,3,5,3,3,4,3,3,4,4,1,3,3,5,4,11,0.0
0,Loyal Customer,13,Personal Travel,Eco,2285,4,1,4,1,1,4,1,1,4,4,1,4,1,1,0,0.0
1,Loyal Customer,64,Personal Travel,Eco,324,1,1,1,1,5,4,4,4,4,4,4,4,4,4,20,28.0
1,Loyal Customer,51,Personal Travel,Eco,779,5,3,3,3,4,5,1,5,5,5,5,5,5,4,0,0.0
0,disloyal Customer,15,Business travel,Eco,1748,2,2,2,3,4,2,4,4,2,1,4,1,1,4,0,0.0
0,Loyal Customer,50,Personal Travel,Eco,2552,4,5,4,3,4,4,4,4,5,4,4,3,4,4,0,5.0
1,Loyal Customer,72,Business travel,Business,238,0,0,0,3,2,4,5,4,4,4,4,5,4,5,0,0.0
1,Loyal Customer,36,Business travel,Business,1679,5,3,5,5,4,4,5,3,3,3,3,3,3,3,0,0.0
1,Loyal Customer,45,Business travel,Eco,2145,5,1,1,1,5,5,5,5,3,3,1,2,5,5,5,0.0
1,disloyal Customer,18,Business travel,Business,2700,4,0,4,2,3,4,3,3,3,3,5,5,4,3,6,0.0
0,Loyal Customer,13,Personal Travel,Eco,1925,2,5,2,3,1,2,1,1,5,5,5,4,5,1,0,0.0
1,Loyal Customer,51,Business travel,Eco,1591,2,1,2,1,2,2,2,2,5,3,1,5,1,2,0,0.0
1,Loyal Customer,77,Business travel,Eco,142,4,5,2,5,4,5,4,3,3,4,3,1,3,4,0,1.0
0,Loyal Customer,51,Business travel,Business,2317,2,4,5,5,3,4,3,2,2,2,2,2,2,2,0,25.0
0,disloyal Customer,23,Business travel,Eco,1480,3,2,3,4,3,3,3,3,3,5,3,2,4,3,28,29.0
1,Loyal Customer,50,Business travel,Eco,1701,4,3,3,3,5,4,5,5,4,5,2,3,5,5,0,0.0
0,Loyal Customer,50,Personal Travel,Eco,565,4,3,4,3,5,4,4,2,2,4,2,4,2,4,1,3.0
0,disloyal Customer,17,Business travel,Eco,1878,4,3,4,4,3,4,3,3,4,2,3,4,3,3,87,78.0
0,disloyal Customer,41,Business travel,Business,2674,1,1,1,4,5,1,5,5,3,4,5,5,4,5,0,0.0
0,Loyal Customer,48,Personal Travel,Eco,1711,3,5,3,3,1,3,1,1,3,2,5,5,4,1,7,0.0
0,Loyal Customer,38,Personal Travel,Eco Plus,2217,1,4,2,3,2,2,2,2,4,3,4,2,3,2,67,51.0
0,disloyal Customer,41,Business travel,Business,2566,2,2,2,2,3,2,3,3,3,3,5,3,4,3,0,0.0
1,Loyal Customer,36,Business travel,Business,3186,2,2,2,2,3,4,5,5,5,5,5,4,5,3,0,0.0
0,Loyal Customer,43,Business travel,Business,2039,2,1,4,1,1,4,4,2,2,2,2,3,2,4,1,0.0
0,Loyal Customer,11,Personal Travel,Eco,1908,2,5,5,2,2,5,2,2,5,3,5,3,4,2,0,0.0
0,Loyal Customer,42,Business travel,Business,2738,4,5,5,5,3,4,3,4,4,4,4,4,4,4,0,2.0
1,Loyal Customer,29,Business travel,Business,3694,3,3,3,3,5,5,5,5,3,2,5,3,4,5,0,0.0
0,Loyal Customer,16,Personal Travel,Eco,1945,3,1,3,1,3,3,3,3,1,1,2,4,2,3,0,0.0
0,Loyal Customer,44,Business travel,Business,3611,4,5,3,5,3,2,3,4,4,4,4,2,4,4,12,20.0
1,Loyal Customer,56,Business travel,Business,3185,5,5,5,5,2,3,2,5,5,5,5,4,5,5,0,2.0
0,disloyal Customer,27,Business travel,Eco,1786,2,3,2,3,4,2,4,4,3,4,4,3,4,4,0,0.0
0,disloyal Customer,25,Business travel,Eco,3095,1,1,1,3,2,1,1,2,4,4,3,4,2,2,47,63.0
1,Loyal Customer,40,Business travel,Business,248,2,2,2,2,4,5,4,4,4,4,4,4,4,5,33,17.0
0,disloyal Customer,24,Business travel,Eco,2185,2,2,2,2,3,2,3,3,1,2,5,1,2,3,0,0.0
1,Loyal Customer,27,Business travel,Business,4224,4,5,4,4,5,5,5,5,2,4,5,1,3,5,4,0.0
1,Loyal Customer,39,Business travel,Business,2939,1,1,2,1,4,4,4,4,3,4,5,4,5,4,45,28.0
1,Loyal Customer,54,Business travel,Business,1986,4,4,4,4,4,5,5,5,5,5,5,3,5,3,8,0.0
1,Loyal Customer,60,Personal Travel,Eco,1698,1,1,1,1,2,5,4,5,5,5,5,3,5,5,2,0.0
1,Loyal Customer,41,Business travel,Eco,2177,4,1,1,1,4,4,4,4,3,3,5,5,3,4,0,0.0
0,Loyal Customer,77,Business travel,Business,2366,2,3,3,3,3,4,3,2,2,2,2,3,2,1,3,4.0
0,disloyal Customer,33,Business travel,Business,2391,2,2,2,4,2,3,3,5,3,4,4,3,5,3,124,133.0
0,Loyal Customer,24,Personal Travel,Eco,2453,3,5,3,1,5,3,5,5,2,3,3,4,3,5,0,0.0
1,Loyal Customer,54,Personal Travel,Eco,396,4,4,5,3,5,5,5,5,4,3,4,4,5,5,13,3.0
1,Loyal Customer,48,Business travel,Business,3469,3,5,3,3,5,5,5,5,5,5,5,5,5,5,307,299.0
0,Loyal Customer,45,Personal Travel,Eco Plus,524,3,5,3,4,3,5,5,4,4,3,5,4,4,4,0,0.0
0,disloyal Customer,22,Business travel,Eco,1200,3,2,3,3,4,3,5,4,2,1,3,3,4,4,0,0.0
0,disloyal Customer,37,Business travel,Business,3179,1,1,1,1,3,1,3,3,5,3,3,4,5,3,23,5.0
1,Loyal Customer,57,Business travel,Business,2139,3,3,2,3,3,4,4,4,4,4,4,5,4,5,0,0.0
0,Loyal Customer,11,Personal Travel,Eco,1802,4,2,4,3,5,4,5,5,1,3,4,4,4,5,4,0.0
0,Loyal Customer,42,Business travel,Business,302,3,1,1,1,2,3,3,3,3,3,3,3,3,2,0,0.0
1,Loyal Customer,48,Business travel,Eco,1483,3,2,2,2,3,3,3,3,4,5,2,5,2,3,0,0.0
1,Loyal Customer,23,Business travel,Business,3185,4,4,4,4,4,4,4,4,5,3,5,3,4,4,0,0.0
1,Loyal Customer,31,Personal Travel,Eco,1516,2,2,2,2,3,5,4,5,5,5,5,5,5,3,0,0.0
0,Loyal Customer,58,Business travel,Business,2910,4,4,4,4,5,3,3,4,4,4,4,3,4,1,0,0.0
0,Loyal Customer,28,Personal Travel,Eco,1228,2,0,0,1,4,0,4,4,2,3,3,5,4,4,0,0.0
0,disloyal Customer,20,Business travel,Eco,2677,3,3,3,3,4,3,4,4,4,2,4,2,3,4,19,3.0
0,Loyal Customer,64,Personal Travel,Eco,3011,1,5,1,4,5,1,4,5,5,5,3,3,5,5,0,0.0
0,Loyal Customer,66,Personal Travel,Eco,373,4,5,3,4,2,1,3,1,1,3,1,3,1,4,6,0.0
1,Loyal Customer,60,Business travel,Business,3240,1,1,4,1,4,4,4,2,2,3,2,4,2,4,0,0.0
0,Loyal Customer,28,Personal Travel,Eco Plus,4008,2,4,2,2,2,2,5,2,4,5,4,4,5,2,0,0.0
1,Loyal Customer,48,Business travel,Business,2424,4,4,4,4,3,4,4,5,5,5,5,3,5,3,10,12.0
1,Loyal Customer,41,Personal Travel,Eco Plus,2522,4,4,4,4,4,4,4,5,5,5,5,3,5,3,0,16.0
0,Loyal Customer,54,Business travel,Eco,1590,3,2,4,2,3,3,3,3,1,1,3,4,3,3,25,15.0
0,Loyal Customer,50,Personal Travel,Eco,1403,2,4,0,5,2,0,2,2,3,2,4,4,4,2,0,0.0
1,Loyal Customer,30,Personal Travel,Eco,1985,1,1,5,1,4,4,4,4,3,5,4,3,5,4,0,0.0
0,Loyal Customer,37,Personal Travel,Eco Plus,2234,4,5,3,3,5,3,4,5,3,4,1,2,1,5,0,15.0
0,Loyal Customer,20,Personal Travel,Eco,1075,2,3,2,4,4,2,4,4,1,1,4,1,4,4,0,0.0
0,Loyal Customer,41,Business travel,Business,530,2,4,3,4,5,4,4,2,2,2,2,2,2,1,7,5.0
1,Loyal Customer,56,Business travel,Business,3394,0,5,0,2,3,5,5,1,1,1,1,4,1,5,0,2.0
1,Loyal Customer,19,Personal Travel,Eco Plus,1152,4,4,4,3,3,4,4,3,3,2,5,3,4,3,0,0.0
1,Loyal Customer,58,Business travel,Business,3624,3,3,3,3,5,4,4,4,4,4,4,4,4,5,17,11.0
1,Loyal Customer,45,Business travel,Eco Plus,2925,5,2,2,2,5,5,5,1,3,1,4,5,3,5,135,140.0
1,Loyal Customer,42,Personal Travel,Eco,338,4,4,4,4,2,4,5,4,4,4,4,3,4,4,0,0.0
0,disloyal Customer,34,Business travel,Business,2597,2,3,3,4,3,5,5,4,5,4,3,5,1,5,291,292.0
1,Loyal Customer,31,Business travel,Business,4462,5,5,5,5,3,3,3,3,2,1,3,2,4,3,20,19.0
1,Loyal Customer,33,Personal Travel,Eco,2337,2,3,2,2,4,4,4,4,3,3,2,4,1,4,0,0.0
1,Loyal Customer,50,Business travel,Business,79,4,4,1,4,3,5,5,4,4,4,5,3,4,3,4,8.0
0,disloyal Customer,24,Business travel,Eco,2934,3,3,3,4,3,3,3,3,4,5,2,1,3,3,0,0.0
1,Loyal Customer,60,Personal Travel,Eco,417,5,3,5,3,5,3,3,1,1,5,1,2,1,1,0,5.0
0,Loyal Customer,66,Personal Travel,Eco,2002,1,5,1,1,2,1,2,2,5,3,5,5,4,2,0,0.0
1,Loyal Customer,36,Business travel,Business,867,3,3,3,3,3,3,1,5,5,5,5,4,5,3,0,0.0
1,Loyal Customer,43,Business travel,Business,3204,2,2,4,2,5,5,5,5,5,5,5,4,5,5,0,0.0
1,Loyal Customer,47,Business travel,Business,1930,4,4,4,4,3,5,4,4,4,4,4,4,4,4,0,0.0
0,disloyal Customer,28,Business travel,Eco,1992,1,1,1,3,1,1,3,3,1,4,3,3,2,3,0,13.0
0,Loyal Customer,54,Personal Travel,Eco,2253,3,5,3,5,2,3,2,2,5,3,4,3,4,2,62,34.0
1,Loyal Customer,57,Business travel,Business,3471,2,2,2,2,1,2,3,5,5,5,5,2,5,4,0,0.0
1,Loyal Customer,12,Personal Travel,Eco,1364,4,5,4,2,1,4,1,1,4,3,4,3,4,1,2,0.0
1,Loyal Customer,65,Personal Travel,Eco Plus,2187,3,1,1,1,3,4,3,3,2,5,3,5,4,3,0,3.0
1,Loyal Customer,27,Personal Travel,Eco,1340,5,5,0,3,5,0,1,5,5,3,4,3,5,5,0,0.0
0,Loyal Customer,15,Personal Travel,Eco,1677,3,4,2,2,4,2,4,4,4,2,4,3,4,4,2,0.0
0,disloyal Customer,9,Business travel,Eco,1909,4,4,4,3,3,4,3,3,2,4,4,1,3,3,0,0.0
1,disloyal Customer,23,Business travel,Eco,1999,5,5,5,3,4,5,1,4,5,2,2,5,5,4,4,3.0
0,Loyal Customer,28,Business travel,Business,4564,3,5,5,5,3,3,3,3,4,5,3,4,3,3,4,0.0
0,disloyal Customer,44,Business travel,Business,2433,1,1,1,2,3,1,3,3,2,3,1,1,2,3,0,0.0
0,Loyal Customer,38,Business travel,Business,3780,1,2,2,2,3,1,2,1,1,1,1,1,1,2,30,9.0
0,disloyal Customer,26,Business travel,Eco,2150,3,3,3,3,2,3,2,2,4,1,2,4,3,2,54,43.0
0,Loyal Customer,39,Business travel,Business,218,3,3,3,3,1,4,4,2,2,2,3,4,2,3,0,0.0
0,Loyal Customer,36,Personal Travel,Eco Plus,1871,3,3,3,5,1,3,1,1,3,4,1,2,1,1,0,0.0
1,Loyal Customer,52,Business travel,Business,3781,1,1,1,1,4,4,5,4,4,4,4,4,4,4,0,0.0
0,Loyal Customer,32,Personal Travel,Eco,2580,3,3,3,1,4,3,4,4,4,2,3,4,4,4,0,0.0
1,Loyal Customer,47,Business travel,Business,1120,1,1,1,1,4,1,3,2,2,2,2,5,2,3,0,0.0
1,Loyal Customer,33,Business travel,Eco,1783,4,4,4,4,4,4,4,4,5,1,2,5,5,4,0,0.0
1,Loyal Customer,57,Personal Travel,Eco,675,3,3,3,3,4,2,2,3,3,3,3,5,3,3,4,0.0
0,disloyal Customer,19,Business travel,Eco,1356,2,3,3,3,5,3,5,5,4,2,3,4,4,5,0,0.0
1,Loyal Customer,59,Personal Travel,Eco,1499,0,4,0,3,3,4,5,2,2,0,2,4,2,4,83,90.0
0,Loyal Customer,62,Personal Travel,Eco,2313,3,4,3,3,3,3,3,3,5,2,5,1,5,3,0,0.0
1,Loyal Customer,48,Business travel,Business,2472,2,2,2,2,4,5,4,4,4,4,4,5,4,5,0,0.0
1,Loyal Customer,51,Business travel,Business,457,2,2,4,2,2,5,5,5,5,4,5,4,5,5,14,0.0
0,Loyal Customer,10,Personal Travel,Eco,1674,2,5,2,4,3,2,3,3,3,2,4,5,4,3,26,10.0
0,disloyal Customer,40,Business travel,Business,1089,2,2,2,4,3,2,3,3,3,4,5,5,5,3,0,0.0
0,disloyal Customer,25,Business travel,Business,2386,1,0,1,3,4,1,4,4,3,4,5,5,5,4,0,0.0
1,Loyal Customer,65,Personal Travel,Eco,1032,4,4,1,4,3,5,5,4,4,4,5,3,4,3,0,55.0
1,Loyal Customer,53,Personal Travel,Eco,658,0,5,0,4,2,4,4,5,5,5,5,3,5,5,0,0.0
1,Loyal Customer,35,Business travel,Business,3949,4,4,4,4,5,1,4,4,4,4,4,4,4,1,4,0.0
0,Loyal Customer,36,Personal Travel,Eco,1912,3,5,3,5,4,3,4,4,5,2,4,4,5,4,17,10.0
1,Loyal Customer,14,Personal Travel,Eco,1854,2,2,5,2,5,4,4,3,3,4,3,4,3,4,0,0.0
